word	kind	a	b	concrete_split	a_pass	b_pass	a_votes	b_votes	tier	jmdict_priority
原被	交わり無し	34	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
原風景	交わり無し	33	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厥冷	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厨子棚	交わり無し	45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厨芥	交わり無し	43	51	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厭世家	交わり無し	24	20	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厭人	交わり無し	20	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厳君	交わり無し	20 25	21	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厳密解	交わり無し	10	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厳探	交わり無し	24	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厳正科学	交わり無し	32	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厳科	交わり無し	11	34	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厳責	交わり無し	34 36	31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厳達	交わり無し	31	34	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
厴	交わり無し	45	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
去られん坊	交わり無し	20	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
去痰	交わり無し	30	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参与	交わり無し	24 34	35	いいえ	割れた	割れた	3	3	jmdict	はい
参会者	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参列者	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参加希望者	交わり無し	20	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参加者	交わり無し	20	24	いいえ	割れた	割れた	3	3	corpus	はい
参拝	交わり無し	35	33	いいえ	割れた	一致	3	3	jmdict	はい
参拝客	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参拝者	交わり無し	20 35	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参照	交わり無し	31	30	いいえ	一致	一致	3	3	corpus	はい
参照キー	交わり無し	40	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参照先	交わり無し	31	17	いいえ	割れた	一致	3	3	corpus	いいえ
参照呼び出し	交わり無し	31	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参照型	交わり無し	11	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参照検索	交わり無し	31	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参照選択型	交わり無し	11	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参看	交わり無し	31	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参禅	交わり無し	33	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参考マニュアル	交わり無し	31	30 40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参考文献一覧	交わり無し	31	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参観人	交わり無し	24	20	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参観者	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参議	交わり無し	24	25	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
参賀	交わり無し	35	33	いいえ	一致	割れた	3	3	jmdict	はい
参賀者	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
又請負	交わり無し	37	38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
又隣	交わり無し	22	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
叉銃	交わり無し	40	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
及第	交わり無し	34	13	いいえ	一致	割れた	3	3	jmdict	はい
及第者	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
及落	交わり無し	10	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
友党	交わり無し	27	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
友千鳥	交わり無し	54	55	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
友好通商航海	交わり無し	35 37	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
友情	交わり無し	30	35	いいえ	割れた	割れた	3	3	jmdict	はい
友成	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
友軍	交わり無し	27	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
友達感覚	交わり無し	30	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
友達甲斐	交わり無し	30	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
友釣り	交わり無し	38	30	いいえ	割れた	一致	3	3	jmdict	はい
双六盤	交わり無し	40	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
双刀	交わり無し	40	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
双喜	交わり無し	10 13	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
双子	交わり無し	20	21	いいえ	割れた	割れた	3	3	jmdict	はい
双対	交わり無し	11	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	はい
双対性	交わり無し	13	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
双手刈り	交わり無し	33	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
双璧	交わり無し	11	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
双生児	交わり無し	20 57	21	いいえ	割れた	割れた	3	3	jmdict	はい
双線形	交わり無し	19	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
双胴船	交わり無し	40	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
双蹄	交わり無し	55	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
双鉤法	交わり無し	30	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反	交わり無し	19	30	いいえ	割れた	割れた	3	3	corpus	はい
反り手	交わり無し	24	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反グローバリゼーション	交わり無し	36 38	26 30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反ワク	交わり無し	20	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反ワクチン	交わり無し	10	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反ワクチン派	交わり無し	22	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反主流派	交わり無し	27	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反人種差別	交わり無し	34 36	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反作用	交わり無し	15	14	いいえ	一致	割れた	3	3	jmdict	はい
反俗	交わり無し	33	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反側	交わり無し	30	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反則勝ち	交わり無し	34	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反則負け	交わり無し	34	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反動主義者	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反動家	交わり無し	24	20	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反回神経麻痺	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反定立	交わり無し	10	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反対勢力	交わり無し	27	14 22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反対番	交わり無し	24	16	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反対票	交わり無し	34	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反対者	交わり無し	20 24	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反対陣営	交わり無し	27	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反射モデル	交わり無し	32	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反射係数線図	交わり無し	19 50	18 32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反射法線	交わり無し	19	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反射的半順序	交わり無し	30	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反射角	交わり無し	19	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反帝国主義	交わり無し	30	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反徒	交わり無し	20 36	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反復演算	交わり無し	30	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反復過多損傷	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反応式	交わり無し	31	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反成長	交わり無し	10 13	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反戦	交わり無し	36	30	いいえ	割れた	割れた	3	3	jmdict	はい
反抗	交わり無し	35	36	いいえ	割れた	割れた	3	3	jmdict	はい
反捕鯨	交わり無し	34 36	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反日	交わり無し	36	30	いいえ	割れた	一致	3	3	jmdict	はい
反時計回り	交わり無し	18	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反核	交わり無し	34 36	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反植民主義	交わり無し	30	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反様	交わり無し	25	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反物	交わり無し	40 42	41	いいえ	一致	割れた	3	3	jmdict	はい
反独	交わり無し	36	26	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反磁性	交わり無し	50	51	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反社会主義	交わり無し	30	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反社会性人格障害	交わり無し	30 57	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反競争的行為	交わり無し	15 36	38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反米	交わり無し	36	30	いいえ	割れた	割れた	3	3	jmdict	はい
反英	交わり無し	36	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反証可能性	交わり無し	30	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反賊	交わり無し	20 36	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反足細胞	交わり無し	53	54	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反身	交わり無し	18 56	31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反転授業	交わり無し	33	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反転現像	交わり無し	32	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反逆児	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反間	交わり無し	35 36	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反間苦肉	交わり無し	36	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反面教師	交わり無し	20 30	11	いいえ	一致	割れた	3	3	jmdict	はい
反韓	交わり無し	10	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
反響	交わり無し	10 31	35 50	いいえ	割れた	一致	3	3	corpus	はい
収容患者	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
収容所群島	交わり無し	26 44	32 33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
収容者	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
収監状	交わり無し	31	34 36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
収穫予想	交わり無し	10 38	30 47	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
収穫逓減の法則	交わり無し	30	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
収賄罪	交わり無し	34 36	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
収集魔	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
収音	交わり無し	31	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
収骨	交わり無し	33	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取	交わり無し	37	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取っ付き	交わり無し	30 35	13 15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取っ払い	交わり無し	15	37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取り	交わり無し	37	15	いいえ	一致	一致	3	3	corpus	いいえ
取りこぼし	交わり無し	10	15	いいえ	割れた	割れた	3	3	corpus	いいえ
取りまとめ	交わり無し	31	30	いいえ	割れた	割れた	3	3	corpus	いいえ
取り付け	交わり無し	37	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取り代	交わり無し	37	17 19	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取り分	交わり無し	37	19	いいえ	一致	割れた	3	3	jmdict	はい
取り取り	交わり無し	35	11	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取り合わせ	交わり無し	10 30	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取り得	交わり無し	30 34	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	はい
取り所	交わり無し	30	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取り扱い	交わり無し	30 38	15	いいえ	割れた	割れた	3	3	corpus	はい
取り放題	交わり無し	37	19	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取り替えっこ	交わり無し	35	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取り残し	交わり無し	10	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取り組み	交わり無し	38	30	いいえ	割れた	割れた	3	3	corpus	はい
取り纏め	交わり無し	30 38	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取り過ぎ	交わり無し	37	19	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
取り違え	交わり無し	15	10	いいえ	割れた	割れた	3	3	corpus	いいえ
取扱	交わり無し	30 38	15	いいえ	割れた	割れた	3	3	corpus	はい
取材源	交わり無し	31	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受	交わり無し	35	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受け入れ	交わり無し	15	35	いいえ	割れた	一致	3	3	corpus	はい
受け入れテスト	交わり無し	30	10 38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受け入れ検査	交わり無し	30	38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受け壺	交わり無し	45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受け手	交わり無し	20 24	22	いいえ	割れた	一致	3	3	corpus	いいえ
受け木	交わり無し	54	45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受付	交わり無し	27	35	いいえ	割れた	一致	3	3	corpus	はい
受信人	交わり無し	24	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受信側	交わり無し	22	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受信専用	交わり無し	13	31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受信箱	交わり無し	45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受信者	交わり無し	20 24	22	いいえ	割れた	割れた	3	3	jmdict	はい
受入れ試験	交わり無し	30	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受勲	交わり無し	34	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受取人	交わり無し	20	22	いいえ	割れた	割れた	3	3	jmdict	はい
受嘱	交わり無し	34	38	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受容者	交わり無し	20	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受寄者	交わり無し	20 37	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受審人	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受彰	交わり無し	34	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
受渡し試験	交わり無し	30	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
