word	kept	dropped	passes	tier
訴えかける	31	30 35	31 | 30 31 | 31 35	jmdict
診せる	56	33	56 | 56 | 33 56	jmdict
証拠だてる	10	31	10 | 10 31 | 10	jmdict
詐欺る	35 37	34	34 37 | 35 37 | 35 37	jmdict
評す	30	31	30 | 30 | 30 31	jmdict
詠ずる	32	31	32 | 31 32 | 32	jmdict
詣でる	33	15	33 | 15 33 | 33	jmdict
試す	34	30	34 | 34 | 30 34	jmdict
詰ます	35	13 15	15 35 | 13 35 | 35	jmdict
詰まらせる	15	17 31	15 | 15 17 31 | 15	jmdict
詰まる	15 19 31	12 13 56	13 15 19 31 56 | 15 | 12 19 31	jmdict
詰める	15 17 19	16 31 33 35 38	15 16 17 19 31 33 | 15 | 15 17 19 35 38	jmdict
詰め掛ける	17	15 35	17 35 | 17 | 15 17	jmdict
認め合う	11 35	10	11 35 | 11 35 | 10 35	jmdict
誘い込む	15 35	17	15 35 | 15 35 | 17 35	jmdict
語らしめる	31	14	31 | 14 31 | 31	jmdict
語り古す	31	15	31 | 31 | 15 31	jmdict
誤る	10	30	10 30 | 10 | 10	jmdict
説き伏せる	31 35	36	31 | 31 35 | 31 35 36	jmdict
説き出す	31	35	31 | 31 35 | 31	jmdict
説き明かす	31	30	31 | 30 31 | 31	jmdict
説き聞かせる	31	34 35	31 | 31 35 | 31 34	jmdict
説き起こす	31	15	15 31 | 31 | 31	jmdict
説く	31	30 34	30 31 | 31 34 | 31	jmdict
読みきる	31	30	31 | 30 | 31	jmdict
読み合わせる	31	11 35	31 35 | 11 31 | 31	jmdict
読み損じる	31	10 30	30 31 | 10 31 | 31	jmdict
読み損なう	31	30 34	31 | 30 31 34 | 31	jmdict
読み替える	30 31	15	15 31 | 30 31 | 30 31	jmdict
読み破る	31	30	31 | 30 31 | 31	jmdict
読み継ぐ	31	15 30	31 | 30 | 15 31	jmdict
読み落とす	31	30 34	31 34 | 31 | 30	jmdict
読み進む	15 31	32	15 32 | 31 | 15 31	jmdict
読み過ごす	31	15 16 30	15 31 | 30 | 16 31	jmdict
読み飛ばす	31	15	15 31 | 31 | 31	jmdict
読める	31	13 30	30 31 | 31 | 13 31	jmdict
課す	34 36	37	36 | 34 36 | 34 36 37	jmdict
調べて置く	30	16	16 30 | 30 | 30	jmdict
調子付く	30	13 15	30 | 15 30 | 13 30	jmdict
諂う	35	36	35 | 35 | 36	jmdict
談ずる	31	35	31 | 31 | 31 35	jmdict
請い受ける	37	31 35	37 | 31 37 | 35 37	jmdict
請い求める	31	35 37	31 37 | 31 35 | 31	jmdict
諌める	35 36	31	31 35 | 35 36 | 36	jmdict
論じる	31	30 35	31 | 30 31 35 | 31	jmdict
論じ尽くす	31	30	31 | 30 31 | 31	jmdict
諳んずる	31	30	31 | 30 31 | 31	jmdict
謀る	30 34	35	30 34 | 30 35 | 30 34	jmdict
謙る	35	36	35 | 35 | 36	jmdict
謝る	35	31	31 35 | 35 | 35	jmdict
謳う	31	32	31 | 31 32 | 31	jmdict
議す	31	30 35	30 31 | 31 | 35	jmdict
譲り合う	35	34 37	35 | 35 37 | 34 35	jmdict
負う	15 34 56	14	14 34 56 | 15 34 56 | 15 34 56	jmdict
負ける	34	11 13 14 37	13 34 | 11 14 34 37 | 34	jmdict
負け越す	34	19	34 | 19 34 | 34	jmdict
負ぶう	15	33 34 56	33 | 15 56 | 15 34	jmdict
負ぶさる	33	11 35 56	33 35 | 33 56 | 11 33	jmdict
負ぶる	15 56	34	15 56 | 15 34 | 56	jmdict
貪り尽くす	33	15 19	15 33 | 33 | 19 33	jmdict
貪り食う		33 56 57	57 | 56 | 33	jmdict
貪り食らう	33	57	33 | 57 | 33	jmdict
貪る	33	30	33 | 30 33 | 33	jmdict
責める	35	36	35 36 | 35 | 35	jmdict
責め付ける	35	36	35 | 35 36 | 35	jmdict
責め苛む	35	30	35 | 30 35 | 35	jmdict
責め落とす	35	34	35 | 35 | 34 35	jmdict
責付く	36	34 35	36 | 36 | 34 35	jmdict
貯まる	19	37	19 37 | 19 | 19	jmdict
貶す	36	31 35	36 | 36 | 31 35	jmdict
貶める	36	15 35	35 36 | 36 | 15 36	jmdict
買いあおる	37	31 38	31 37 | 37 38 | 37	jmdict
買い切る	37	15	37 | 37 | 15 37	jmdict
買い揃える	37	19	19 37 | 37 | 37	jmdict
貸し下げる	37	15	37 | 15 37 | 37	jmdict
賄う	37	33 38	37 | 37 | 33 37 38	jmdict
賑あう	13	35	35 | 13 | 13	jmdict
賑わう	13	35 38	13 35 | 13 | 13 38	jmdict
賭す	34	37	37 | 34 | 34	jmdict
赤らむ	50 56	30	30 50 56 | 50 56 | 50 56	jmdict
赤らめる	30 56	15	15 56 | 30 56 | 30 56	jmdict
赤茶ける	15	51	15 51 | 15 | 15	jmdict
走りすぎる	15 16	19	15 19 | 15 16 | 15 16	jmdict
走り掛ける	15	17	15 | 15 17 | 15	jmdict
走り続ける	15	16 17 56	15 16 | 15 56 | 15 17	jmdict
走り込む	15	17 56	15 17 | 15 56 | 15	jmdict
起きる	12 56	33	12 56 | 12 56 | 12 33	jmdict
起き上がる	15 33	17	33 | 15 17 33 | 15 33	jmdict
起き直る	15	33 56	33 56 | 15 | 15	jmdict
起き返る	15	56 57	15 57 | 15 56 | 15	jmdict
起こす	15 38 56	12 33 34	12 15 38 56 | 15 34 38 56 | 15 33 38	jmdict
起つ	15 33	34	15 33 34 | 15 33 | 15 33	jmdict
越える	15 17 19	34	15 17 19 | 15 17 19 | 15 19 34	jmdict
越す	15 17 19	16	15 16 17 19 | 15 17 | 15 17 19	jmdict
足掻く	14	15	14 | 14 15 | 14	jmdict
跡づける	30	11	11 30 | 30 | 30	jmdict
跨る	17	16 33 56	17 | 16 17 33 | 17 56	jmdict
跳ねる	15	19 50 51	15 19 50 | 15 51 | 15	jmdict
跳ね回る	15	33	15 | 15 | 15 33	jmdict
跳ね起きる	15 33	56	15 33 | 15 33 | 15 33 56	jmdict
跳ね返る	15	17	15 | 15 | 15 17	jmdict
跳ね除ける	15 35	14 34	15 34 | 14 35 | 15 35	jmdict
踊らされる	36	33	36 | 36 | 33 36	jmdict
踊らす	15 36	33	15 36 | 15 36 | 33 36	jmdict
踊らせる	15 36	33	33 36 | 15 36 | 15 36	jmdict
踊り抜く	33	15 34	15 33 | 33 34 | 33	jmdict
踏まえる	30	17	17 30 | 30 | 30	jmdict
踏みこたえる	14	34	14 | 14 34 | 14	jmdict
踏みしだく	15	14	15 | 15 | 14 15	jmdict
踏みつける	15	14 56	14 15 | 15 56 | 15	jmdict
踏みとどまる	15	34	15 | 15 34 | 15	jmdict
踏みならす	15	33	15 | 15 33 | 15	jmdict
踏み出す	15 17	34	15 17 | 15 17 34 | 15 17	jmdict
踏み固める	15	14 33	15 33 | 14 15 | 15	jmdict
踏み外す	15 34	17	15 34 | 17 34 | 15 34	jmdict
踏み越える	15 17	34	15 17 34 | 15 17 | 15 17	jmdict
踏み越す	15 17	34	15 17 | 15 17 | 17 34	jmdict
踏み込む	15 17	30 35	15 17 30 35 | 15 17 | 15 17	jmdict
踏み違える	10 15	34	15 34 | 10 | 10 15	jmdict
踏む	15 34	30 33	15 33 34 | 15 30 34 | 15	jmdict
踏んづける	15	56	15 | 15 | 15 56	jmdict
踏ん反る	33	56	33 56 | 33 | 33	jmdict
踏ん張る	14	33	14 | 14 | 14 33	jmdict
蹌踉めく	33	15 56	33 | 15 56 | 33	jmdict
蹴っ飛ばす	15	56	15 56 | 15 | 15	jmdict
蹴り入れる	15	56	15 56 | 15 | 15	jmdict
蹴り出す	15	35	15 | 15 35 | 15	jmdict
蹴り殺す	15 57	56	15 56 57 | 15 57 | 15 57	jmdict
蹴り返す	15	35	15 | 15 35 | 15	jmdict
蹴立てる	15	14	14 15 | 15 | 15	jmdict
蹴躓く	15	13 34	15 | 13 15 | 15 34	jmdict
躄る	15 33	56	15 33 | 15 56 | 33	jmdict
躍り出る	15 17	12	15 17 | 12 15 17 | 15	jmdict
躙る	15	17	15 | 15 17 | 15	jmdict
身構える	33	34	33 | 33 34 | 33	jmdict
躱す	15	34 35	15 | 15 35 | 15 34	jmdict
軋み合う	35	15 50	35 | 15 35 | 35 50	jmdict
軋む	50	11	50 | 50 | 11 50	jmdict
軋る	15 50	51	15 50 | 15 51 | 50	jmdict
転がす	15	17	15 17 | 15 | 15	jmdict
転がり出る	15	12 17	15 | 15 17 | 12 15	jmdict
転がり落ちる	15	17	15 | 15 | 15 17	jmdict
転がり込む	15 17	37	15 17 | 15 | 15 17 37	jmdict
転げまわる	15	17	15 | 15 17 | 15	jmdict
転げ落ちる	15	17	15 | 15 17 | 15	jmdict
転じる	15	17	15 | 15 17 | 15	jmdict
転ずる	15	17	15 | 15 | 15 17	jmdict
転ばす	15	14	15 | 14 15 | 15	jmdict
転ぶ	15	56	15 | 15 56 | 15	jmdict
軽しめる	30	36	36 | 30 | 30	jmdict
載る	17 31	32	17 31 | 17 32 | 17 31	jmdict
輝かす	15	50 51	15 50 | 15 51 | 15	jmdict
輝く	50	52	50 52 | 50 | 50	jmdict
輪姦す	35	56	35 | 35 56 | 35	jmdict
轟かす	15 31	50 51	50 | 15 31 | 15 31 51	jmdict
轟き渡る	50	17	17 50 | 50 | 50	jmdict
轟く	50	51	50 | 50 51 | 50	jmdict
辞す	15 34	38	15 34 | 15 34 38 | 15 34	jmdict
辞めさせる	34 36	38	34 36 | 36 38 | 34 36	jmdict
辞める	15	33 38	15 38 | 15 | 15 33	jmdict
辱める	36	35	36 | 35 36 | 36	jmdict
込み入る	13 17	15	13 15 | 13 17 | 13 17	jmdict
込む	15 17 19	12	15 17 19 | 15 17 | 12 19	jmdict
辿る	17	11 15 16 30	17 30 | 11 16 17 | 15 17	jmdict
迎え撃つ	35	15	35 | 35 | 15 35	jmdict
近づく	16 17	15 35	16 17 | 15 16 17 | 16 17 35	jmdict
近寄せる	17	15	17 | 17 | 15 17	jmdict
返す	15 31 37	35	15 31 37 | 15 31 37 | 15 31 35 37	jmdict
返り咲く	34	15 57	15 34 | 34 57 | 34	jmdict
迫る	16 17 35	14 15	14 16 17 | 17 35 | 15 16 35	jmdict
迷わす	30	17 35	17 30 | 30 | 30 35	jmdict
迸しり出る	15 51	12	12 15 51 | 15 | 15 51	jmdict
迸る	15 50	51	15 51 | 15 50 | 15 50	jmdict
追いかける	15	17	15 | 15 17 | 15	jmdict
追いすがる	15 17	35	15 17 35 | 17 | 15	jmdict
追いつく	16	15 17	16 | 15 16 | 16 17	jmdict
追いまくる	15	35	15 | 15 | 15 35	jmdict
追いやる	15 35	17	15 35 | 15 17 | 15 35	jmdict
追い回す	15	35	15 35 | 15 | 15	jmdict
追い立てる	15 36	35	15 35 36 | 15 | 15 36	jmdict
追い落とす	15 36	34 35	15 36 | 15 35 36 | 15 34	jmdict
追い越す	15 16	17	15 17 | 16 | 15 16	jmdict
追い込む	15 35	14	15 35 | 15 35 | 14 15	jmdict
追う	15	16 17	15 | 17 | 15 16	jmdict
追っつく	16	17	16 | 16 17 | 16	jmdict
追っ払う	15 35	36	15 35 | 15 35 | 15 36	jmdict
追ん出る	15 36	17	36 | 15 36 | 15 17	jmdict
退かす	15 35	17	15 17 | 15 35 | 15 35	jmdict
退く	15 17	34	15 34 | 15 17 | 15 17	jmdict
退治る	15 34	57	15 34 57 | 34 | 15 34	jmdict
送りつける	15	31 35	15 | 15 31 | 15 35	jmdict
送り出す	15 35	38	15 35 | 15 | 15 35 38	jmdict
送り合う	15 35	31	31 35 | 15 35 | 15 35	jmdict
送り届ける	15	17	15 17 | 15 | 15	jmdict
送り返す	15	35	15 | 15 35 | 15	jmdict
逃げ惑う	15	30 33	15 33 | 15 | 15 30	jmdict
逃げ走る	15	17	15 | 15 17 | 15	jmdict
逃げ隠れる	15	12 17	15 | 15 17 | 12 15	jmdict
逃れる	15 34	17	15 17 34 | 15 34 | 15 34	jmdict
逃れ出る	15	17 34	15 17 | 15 | 15 34	jmdict
逆らう	35	34 36	35 | 35 36 | 34 35	jmdict
逆立つ	15 56	30	15 56 | 15 30 56 | 56	jmdict
逆立てる	15 56	30	15 56 | 15 56 | 15 30	jmdict
透き通る	13 51	15	13 51 | 13 51 | 13 15	jmdict
透く	15	13 17	13 | 15 | 15 17	jmdict
透けて写る	15 51	12	12 15 51 | 51 | 15	jmdict
透ける	51	15 17	51 | 17 | 15 51	jmdict
途切らす	15	12 31	12 15 | 15 | 15 31	jmdict
途切らせる	15	31	15 | 15 | 15 31	jmdict
途切れる	15	12	15 | 12 15 | 15	jmdict
這いずり回る	15	17	15 | 15 17 | 15	jmdict
這いつくばる	33	17	33 | 33 | 17 33	jmdict
這い上がる	15 17	34	15 17 | 15 17 34 | 15 17	jmdict
這う	15 56	17	15 56 | 15 | 15 17 56	jmdict
通いつめる	17	15 33	17 | 17 | 15 33	jmdict
通い慣れる	13 17	30	13 | 17 30 | 13 17	jmdict
通がる	30	33	30 | 30 33 | 30	jmdict
通じる	11 17 31	30	11 17 31 | 11 17 30 31 | 17 31	jmdict
通じ合う	11 31 35	30	11 31 | 11 31 35 | 30 35	jmdict
通ずる	11 17 31	30	11 17 30 31 | 11 17 31 | 11 17 31	jmdict
通りすがる	17	15	17 | 17 | 15 17	jmdict
通り合わせる	35	15	35 | 15 35 | 35	jmdict
連ねる	15 17 31	11 32	15 17 31 | 15 32 | 11 15 17 31	jmdict
連れる	17	35	35 | 17 | 17	jmdict
連れ合う	35	33	33 35 | 35 | 35	jmdict
連れ戻す	15	17 35	15 35 | 15 | 15 17	jmdict
連れ歩く	15 35	17 33	15 35 | 15 17 35 | 15 33	jmdict
連れ添う	35	33	35 | 33 35 | 35	jmdict
連れ立つ	17 35	15	17 35 | 15 35 | 17 35	jmdict
連れ込む	15 17	35	15 17 | 17 35 | 15 17	jmdict
進む	15 17	16	15 16 17 | 15 17 | 15 17	jmdict
進める	15 16	17 38	15 | 15 16 17 38 | 15 16	jmdict
逸す	17 34	15	15 17 34 | 17 34 | 34	jmdict
逸らす	15 17	31	15 17 | 15 31 | 15 17	jmdict
逸る	16 30	15	15 30 | 16 30 | 16 30	jmdict
逸れる	17	15 31 34	15 17 31 | 17 | 17 34	jmdict
遇す	36	35	36 | 35 | 36	jmdict
遊ばす	33	36	33 36 | 33 | 33	jmdict
遊ばせる	33	15 38	15 33 | 33 38 | 33	jmdict
遊びまわる	17 33	15	17 33 | 17 33 | 15 33	jmdict
運び出す	15	17	15 | 15 | 15 17	jmdict
運命づける	11	15	11 | 11 15 | 11	jmdict
過ぎる	15 16 19	17	15 16 19 | 16 17 19 | 15 16 19	jmdict
過ぎ行く	15 16	17	15 16 | 15 16 | 15 16 17	jmdict
過つ	34	10	10 | 34 | 34	jmdict
過疎る	15	12 19	15 19 | 15 | 12	jmdict
違える	11 34	10	10 11 34 | 11 34 | 11 34	jmdict
遠のく	15 17	16 30	15 17 | 16 17 30 | 15 17	jmdict
遠のける	15 17	35	15 17 35 | 15 17 | 15 17	jmdict
遣らす	36	34	36 | 34 | 36	jmdict
遣らせる	36	34	34 36 | 36 | 36	jmdict
遣り返す	35	15	35 | 15 35 | 35	jmdict
遣る	15 34 37	17 57	15 17 34 37 57 | 15 34 37 | 15 34 37	jmdict
遣わす	15	36	15 | 15 | 15 36	jmdict
適う	13	11	13 | 13 | 11 13	jmdict
遮る	15	31	15 31 | 15 | 15	jmdict
選び出す	30	34	30 34 | 30 | 30	jmdict
選び取る	30	34 37	34 | 30 | 30 37	jmdict
選び抜く	30	34	30 | 30 | 34	jmdict
選ぶ	30	34	30 | 30 34 | 30	jmdict
選りすぐる	30	34	30 | 34 | 30	jmdict
選り出す	34	30	34 | 34 | 30 34	jmdict
選り分ける	11 15	34	11 15 | 34 | 11 15	jmdict
遺す	15 37	12	15 37 | 12 | 15 37	jmdict
避ける	15	34 35	15 | 15 35 | 34	jmdict
邌る	15 17	16	15 | 15 17 | 16 17	jmdict
酌む	30 33	15	30 33 | 15 30 | 33	jmdict
配る		30 34 35 37	35 | 30 34 | 37	jmdict
酔いつぶれる	57	15 30	15 57 | 30 57 | 57	jmdict
酔う	30 56	57	30 56 | 30 56 | 30 57	jmdict
酔っ払う	56	57	56 | 56 | 57	jmdict
酔わす	30 57	15	30 57 | 15 30 | 30 57	jmdict
酔わせる	15 30 56	57	15 56 | 30 56 | 15 30 57	jmdict
醂す	15	51	15 | 15 51 | 15	jmdict
醸し出す	15	30	15 | 15 | 15 30	jmdict
醸す	15 51	38	15 38 | 15 51 | 15 51	jmdict
重ねる	15 19	16 17	15 19 | 15 16 17 19 | 15	jmdict
重ね合う	11 15	17	11 15 | 11 | 15 17	jmdict
重ね合わせる	11 15	17	15 | 11 15 | 11 15 17	jmdict
重る	19	13 15	15 19 | 19 | 13 19	jmdict
釣られる	35	15 30 37	30 37 | 15 35 | 35	jmdict
釣り上がる	15 19	56	19 56 | 15 19 | 15 19	jmdict
釣り上げる	15 37	19	15 37 | 15 37 | 15 19 37	jmdict
釣り合う	13	11 19	11 13 | 13 | 13 19	jmdict
釣る	15 35	37	15 35 | 15 37 | 15 35	jmdict
鈍す	15	14	15 | 15 | 14 15	jmdict
鈍らす	15	14	14 15 | 15 | 15	jmdict
鈍る	13 15	16	13 15 16 | 13 15 | 15	jmdict
銘じる	30	32	30 | 30 | 30 32	jmdict
銘ずる	30	32	30 32 | 30 | 30	jmdict
銘打つ	31	32	31 32 | 31 | 31	jmdict
鋳る	15 38	51	15 38 | 15 38 | 15 38 51	jmdict
鋳潰す	15 51	38	15 51 | 15 38 51 | 15 51	jmdict
鍛える	15	14 30 56	15 30 56 | 15 | 14 15	jmdict
鍛え上げる	15	30 33 34	15 33 | 15 34 | 15 30	jmdict
鍛え抜く	33	14 15 30	14 30 33 | 15 | 33	jmdict
鍛え直す	15 30	34	15 30 | 15 34 | 15 30	jmdict
長ける	13	14 34	14 | 13 34 | 13	jmdict
長ずる	13 30 57	15	13 15 30 | 13 57 | 30 57	jmdict
閉ざす	15 30	17	15 17 30 | 15 30 | 15 30	jmdict
閉じこもる	17	15	17 | 15 17 | 17	jmdict
閉じる	15	33 38	15 33 38 | 15 | 15	jmdict
閉じ込める	15 17	36	15 17 36 | 15 | 15 17	jmdict
閉める	15	17 38	15 | 15 17 38 | 15	jmdict
閊える	13 15	56	13 15 | 13 15 | 13 56	jmdict
開かる	15	12	15 | 15 | 12 15	jmdict
開かれる	15	12 32 33	12 15 | 15 33 | 15 32	jmdict
開き直る	30	35	30 | 30 35 | 30	jmdict
開く	15 38	17 30	15 17 | 15 38 | 15 30 38	jmdict
開けっ放す	15	17	15 | 15 17 | 15	jmdict
開ける	15	17	15 17 | 15 | 15	jmdict
間に合う	16	13	16 | 16 | 13 16	jmdict
間違える	10	11	10 11 | 10 | 10	jmdict
関わり合う	35	11	35 | 35 | 11 35	jmdict
閲す	30	31	30 | 31 | 30	jmdict
防ぐ	14	34	14 | 14 | 34	jmdict
降らせる	51	15 50	15 50 | 51 | 51	jmdict
降りかかる	15	12	12 15 | 15 | 15	jmdict
降り始める	15 50	51	15 51 | 15 50 | 15 50	jmdict
降り止む	15 50	51	15 51 | 15 50 | 15 50	jmdict
降り注ぐ	51	15 17 50	15 50 | 51 | 17 51	jmdict
降り積もる	51	15 19 50	19 51 | 50 | 15 51	jmdict
降り続く	51	15	51 | 51 | 15 51	jmdict
降り込む	17 51	50	51 | 17 50 | 17 51	jmdict
降り込める	50	15 17 51	15 50 | 17 51 | 50	jmdict
限る	19	11	19 | 19 | 11 19	jmdict
除く	15	11	11 15 | 15 | 15	jmdict
陰で動く		34 35 36	34 | 35 | 36	jmdict
陰る	30 50	15	30 50 | 15 30 50 | 50	jmdict
陳こびる	57	15	57 | 15 | 57	jmdict
陳ねる	15	16 57	15 16 | 57 | 15	jmdict
隈取る	32	15 33	32 | 32 33 | 15 32	jmdict
隔てる	17	11 15	11 17 | 17 | 15 17	jmdict
障る	13	56	13 | 13 56 | 13	jmdict
障子貼る	33	15	15 33 | 33 | 33	jmdict
隠し切れる		10 15 34	10 | 34 | 15	jmdict
隠し持つ	33 37	15	33 37 | 33 | 15 37	jmdict
隠し通す	34	10 15 17	10 34 | 17 34 | 15	jmdict
隠す		12 15 17 31	15 | 17 31 | 12	jmdict
隠れ伏す	17 33	12	17 33 | 17 33 | 12 33	jmdict
隠れ住む	12 33	17	12 33 | 17 33 | 12 33	jmdict
隣り合う	17	11	17 | 17 | 11 17	jmdict
隣り合わせる	17	11	17 | 11 17 | 17	jmdict
集まる	15	12 17	12 | 15 17 | 15	jmdict
集める	15 19	37	15 19 | 15 19 37 | 15 19	jmdict
集め始める	15	19 37	15 19 | 15 | 15 37	jmdict
集る	12 37	15 35	15 37 | 12 37 | 12 35	jmdict
離れる	11 15 17	35	11 15 | 11 15 17 | 15 17 35	jmdict
難じる	31 35	36	35 | 31 36 | 31 35	jmdict
零す	15 31	19	15 31 | 15 31 | 15 19 31	jmdict
震い付く	56	33 35	56 | 33 | 35 56	jmdict
震える	56	30	56 | 30 56 | 56	jmdict
震わす	15	30	15 | 15 30 | 15	jmdict
霜枯れる	57	51	57 | 57 | 51 57	jmdict
霞む	50 56	15	50 56 | 15 50 | 50 56	jmdict
霾る	51	50	51 | 51 | 50	jmdict
靄る	50	51	50 | 51 | 50	jmdict
青ざめる	56	15 57	56 | 56 57 | 15 56	jmdict
静まり返る	15	13	15 | 13 15 | 15	jmdict
静まる	13 15	30	13 15 | 13 15 | 15 30	jmdict
靡かす	15 35	36	15 36 | 15 35 | 15 35	jmdict
靡かせる	15 35	36	15 35 | 15 35 | 15 36	jmdict
靡く	15 35 50	51	15 35 50 | 35 51 | 15 35 50	jmdict
鞣す	15 38	51	15 38 51 | 15 38 | 15 38	jmdict
鞭打つ	15	35	15 | 15 | 15 35	jmdict
響かせる	15	31 50	15 31 | 15 | 15 50	jmdict
響きあう	13 50	11	13 50 | 13 50 | 11 50	jmdict
響く	30 50	15	30 50 | 15 30 | 30 50	jmdict
響めく	50	31 35	31 50 | 50 | 35	jmdict
頂く	33 37	56	33 37 | 33 37 | 37 56	jmdict
順序だてる	16	15	16 | 15 | 16	jmdict
頬張る	56	33	33 56 | 56 | 56	jmdict
頻る		16 50 51	51 | 50 | 16	jmdict
頼む	31 35	36	31 35 | 31 35 36 | 35	jmdict
頼りに出来る	13	11	13 | 11 | 13	jmdict
頼る	11	14	14 | 11 | 11	jmdict
願い下げる	34	10 35	34 | 35 | 10 34	jmdict
願い求める	31	30	31 | 31 | 30 31	jmdict
類える	11	30	11 | 11 30 | 11	jmdict
顧みる	30	17	30 | 17 30 | 30	jmdict
顰める	33	30 56	30 33 | 56 | 33	jmdict
風立つ	51	15	15 51 | 51 | 51	jmdict
飛ばす	15	16 17	15 16 17 | 15 | 15	jmdict
飛びつく	15	30 37	15 | 15 30 | 15 37	jmdict
飛び上がる	15	17	15 | 15 17 | 15	jmdict
飛び乗る	15	17	15 | 15 17 | 15	jmdict
飛び出る	15 17	12	15 17 | 12 15 17 | 15 17	jmdict
飛び翔る	15	17	17 | 15 | 15	jmdict
飛び起きる	15	33 56 57	15 56 | 15 33 | 15 57	jmdict
飛び跳ねる	15	33	15 | 15 | 15 33	jmdict
飛び違う	17	15	15 17 | 17 | 17	jmdict
飛び離れる	11 17	15	17 | 11 15 17 | 11 17	jmdict
食いしばる	56	14 30	14 56 | 56 | 30 56	jmdict
食いすぎる	19 57	33	19 57 | 57 | 19 33	jmdict
食いちぎる	15	56	15 | 15 | 15 56	jmdict
食いつく	56	15 30 35	56 | 15 | 30 35 56	jmdict
食い下がる	35	34	35 | 35 | 34	jmdict
食い倒す	33 37	56	33 37 | 33 37 | 56	jmdict
食い切る	15	33 56	15 56 | 15 33 | 15	jmdict
食い尽くす	19 33	56	19 33 | 33 | 19 56	jmdict
食い延ばす	16	19	16 | 16 19 | 16	jmdict
食い散らかす	33	56	33 | 33 | 33 56	jmdict
食い散らす	33	15 57	33 | 33 | 15 57	jmdict
食い残す	33	15	15 | 33 | 33	jmdict
食い繋ぐ	33	37 57	33 37 | 33 57 | 33	jmdict
食い荒らす	15	33 56	15 | 15 56 | 15 33	jmdict
食い詰める	33	19 37	33 37 | 33 | 19 33	jmdict
食い逸れる	19 33	57	19 33 | 57 | 19 33	jmdict
食い齧る	33 56	57	33 56 | 56 57 | 33 56	jmdict
食う	33	56 57	33 57 | 33 56 | 33	jmdict
食える	33	38 56	33 | 33 | 38 56	jmdict
食す	33	56 57	33 | 33 56 | 57	jmdict
食べられる	33	57	57 | 33 | 33	jmdict
食べ付ける	33	57	57 | 33 | 33	jmdict
食べ合わせる	33	11 15	11 33 | 33 | 15	jmdict
食べ始める	15 57	33	15 33 | 15 57 | 15 57	jmdict
食べ尽くす	19 33	15	19 33 | 15 33 | 19 33	jmdict
食べ慣れる	13	33	13 | 13 33 | 13	jmdict
食べ散らす	33	15 56 57	33 57 | 15 33 | 33 56	jmdict
食べ歩く	17 33	15	17 33 | 15 33 | 17 33	jmdict
食べ残す	15 33	19	15 33 | 19 33 | 15	jmdict
食べ比べる	11	33 56 57	11 57 | 11 33 | 11 56	jmdict
食べ過ぎる	19 56	33	19 33 | 19 56 | 19 56	jmdict
食べ飽きる	30	57	30 | 30 57 | 30	jmdict
食む	33	56	33 | 56 | 33	jmdict
食らいつく	35 56	14 33	14 35 56 | 33 56 | 35 56	jmdict
食らう	33	15 34 35	33 34 | 15 33 | 33 35	jmdict
食らわす	15 35	14	15 35 | 15 35 | 14 35	jmdict
食わす	33	35 57	33 | 33 57 | 33 35	jmdict
食わせる	33 35 57	56	33 35 57 | 35 57 | 33 35 56	jmdict
食われる	57	33 34 56	34 57 | 56 57 | 33	jmdict
飢え凍える	51 57	56	51 57 | 56 57 | 51 57	jmdict
飲ます	56	34	56 | 56 | 34 56	jmdict
飲ませる	56	15 34	56 | 34 56 | 15 56	jmdict
飲まれる	15 30	56 57	15 30 56 | 15 30 57 | 15 30	jmdict
飲みかける	15	33 56	15 | 15 33 | 15 56	jmdict
飲みすぎる	19	33 56	56 | 19 33 | 19	jmdict
飲みつぶれる	57	15 33 56	15 57 | 57 | 33 56	jmdict
飲みなおす	33	15 57	15 33 | 57 | 33	jmdict
飲み下す	56	30	56 | 56 | 30 56	jmdict
飲み付ける	33	13 56	13 | 33 | 33 56	jmdict
飲み倒す	37	33	33 37 | 37 | 37	jmdict
飲み回る	15 33	17	17 33 | 15 33 | 15 33	jmdict
飲み始める	15	33 56 57	15 33 | 15 57 | 15 56	jmdict
飲み明かす	33	16	33 | 16 33 | 33	jmdict
飲み止す	15	33	15 | 15 33 | 15	jmdict
飲む	56	33 35	33 | 35 56 | 56	jmdict
飲める		33 56 57	33 | 56 | 57	jmdict
飼いならす	36	57	36 57 | 36 | 36	jmdict
飼う	33	57	33 | 33 57 | 33	jmdict
飽かす	30	13	13 30 | 30 | 30	jmdict
飽き足りる	30	19	30 | 30 | 19 30	jmdict
飾り立てる	32	33	33 | 32 | 32	jmdict
養う	33 57	30	30 33 57 | 33 57 | 33 57	jmdict
首切る	15 36 56	57	15 36 56 | 36 56 | 15 36 57	jmdict
馳せる	15 30	17	15 17 30 | 30 | 15 30	jmdict
馴染ませる	13 15	30	13 15 | 13 15 | 13 30	jmdict
馴染む	13	35	13 | 13 | 13 35	jmdict
駆けつける	15 17	16	15 17 | 16 17 | 15 17	jmdict
駆け出す	15	17	15 | 15 | 15 17	jmdict
駆け回る	15	17	15 | 15 | 15 17	jmdict
駆り立てる	14	15 35	14 | 14 | 14 15 35	jmdict
駐める	17	15	15 17 | 17 | 17	jmdict
騒がせる	35	15	35 | 15 35 | 35	jmdict
騒がれる	35	30 31 33	30 31 | 35 | 33 35	jmdict
