word	kept	dropped	passes	tier
陥る	15 30	34	15 30 | 15 34 | 15 30	jmdict
陥れる	34	15 35 36	34 35 | 34 36 | 15 34	jmdict
陰で動く	15 34	36	15 34 | 15 36 | 34	jmdict
陳こびる	15	35	15 | 15 | 35	jmdict
障る	15 30	13	13 15 | 15 30 | 15 30	jmdict
隠し持つ	37	33 34	34 | 37 | 33 37	jmdict
隠し通す	34	15	15 34 | 34 | 34	jmdict
隠す	15	34 36	15 34 | 15 | 15 36	jmdict
隠れる	15 17	33	15 17 | 15 17 | 15 33	jmdict
隠れ潜む	15 33	17	15 33 | 15 17 | 15 33	jmdict
集く	15	35	15 35 | 15 | 15	jmdict
集る	15 35	12 17	12 17 | 15 35 | 15 35	jmdict
難じる	30 31	35	30 31 | 30 31 | 30 35	jmdict
難ずる	31	10 13 30 35	31 35 | 13 30 | 10 31	jmdict
雲突く	17	15	17 | 17 | 15 17	jmdict
零れだす	15	17	15 17 | 15 | 15	jmdict
零れる	15	17	15 17 | 15 | 15	jmdict
震えだす	15 56	30	15 56 | 15 30 | 15 56	jmdict
震わせる	15	56	15 | 15 56 | 15	jmdict
霞む	50	52	50 | 50 52 | 50	jmdict
靄る	50	51	50 | 50 51 | 50	jmdict
青ざめる	30 56	15	15 56 | 30 56 | 30 56	jmdict
静まり返る	15 50	30	15 50 | 15 50 | 15 30	jmdict
静まる	15	50	15 | 15 50 | 15	jmdict
静める	15 30	36	15 36 | 15 30 | 15 30	jmdict
靡かす	15	17	15 | 15 | 15 17	jmdict
靡く	15	17 50	15 17 | 15 | 15 50	jmdict
響かす	31 50	15	31 50 | 31 50 | 15 31	jmdict
響かせる	15 31	30	15 30 | 31 | 15 31	jmdict
響き渡る	15 31	50	15 31 50 | 15 31 | 15 31	jmdict
響く	31 50	15	15 31 | 31 50 | 31 50	jmdict
響もす	31	50	31 50 | 31 | 31	jmdict
頂ける	37	33	37 | 33 | 37	jmdict
項垂れる	33	30	33 | 33 | 30 33	jmdict
順序だてる	16	15	16 | 16 | 15 16	jmdict
頬張る	33	56	33 | 33 | 33 56	jmdict
頭立つ	36	15 34	36 | 34 36 | 15	jmdict
頷ける	33	13	13 33 | 33 | 33	jmdict
頼み入る	35	31	35 | 31 35 | 35	jmdict
頼む	35 36	34	35 36 | 35 36 | 34 35	jmdict
頼りに出来る	34	35	34 35 | 34 | 34	jmdict
類える	11	31	11 31 | 11 | 11	jmdict
風巻く	50	15	50 | 15 50 | 50	jmdict
飛びすぎる	15	19	15 | 15 19 | 15	jmdict
飛び上がる	15 33	17	15 17 | 15 33 | 15 33	jmdict
飛び回る	15 17	33	15 17 | 15 33 | 15 17	jmdict
飛び退る	15 33	17	15 33 | 15 17 | 15 33	jmdict
飛び違う	15 17	11	15 17 | 15 17 | 11 15	jmdict
食いしばる	33 56	34	33 56 | 33 56 | 33 34	jmdict
食いつく	15 35	34	15 34 | 15 35 | 15 35	jmdict
食いつぶす	37	15	37 | 15 37 | 37	jmdict
食い倒す	37	15 33 34	15 37 | 34 37 | 33	jmdict
食い入る	15	30	15 | 15 | 15 30	jmdict
食い切る	15 33	34	15 34 | 15 33 | 33	jmdict
食い合わす	35	15	35 | 35 | 15 35	jmdict
食い尽くす	15 19	33	15 19 | 19 33 | 15 19	jmdict
食い散らかす	33	15	15 33 | 33 | 33	jmdict
食い破る	15	33	15 | 15 | 15 33	jmdict
食い荒らす	15 33	38	15 33 | 15 38 | 15 33	jmdict
食い逸れる	34	37	37 | 34 | 34	jmdict
食う	33	37	33 | 33 37 | 33	jmdict
食える	34 37	13 33	33 37 | 13 34 | 34 37	jmdict
食べられる	33	57	33 | 33 57 | 33	jmdict
食べる	33	57	33 | 33 | 33 57	jmdict
食べ尽くす	33	15	33 | 15 33 | 33	jmdict
食べ慣れる	33	15	15 33 | 33 | 33	jmdict
食べ散らす	33	15	33 | 15 33 | 33	jmdict
食べ歩く	33	15	33 | 15 33 | 33	jmdict
食べ残す	33	15	15 33 | 33 | 33	jmdict
食べ比べる	33	11 15	33 | 11 33 | 15 33	jmdict
食べ過ぎる	19 33	15	19 33 | 19 33 | 15 19	jmdict
食らいつく	15 35	34	15 34 35 | 15 35 | 15 35	jmdict
食らう	33	57	33 | 33 57 | 33	jmdict
食らわせる	15 35	34	15 35 | 15 34 | 15 35	jmdict
食わす	33	37	33 | 33 37 | 33	jmdict
食わせる	33	34 36	33 34 | 33 36 | 33	jmdict
食われる	15 57	33	15 57 | 15 57 | 33 57	jmdict
飲ませる	33	36	33 | 33 | 33 36	jmdict
飲まれる	30	15 33 35	15 30 | 30 33 | 30 35	jmdict
飲み下す	33 56	15	33 56 | 15 33 | 33 56	jmdict
飲み回る	33	35	33 35 | 33 | 33	jmdict
飲み干す	33	15	15 33 | 33 | 33	jmdict
飲み明かす	33	15	33 | 33 | 15 33	jmdict
飲み止す	15	34	15 | 15 | 15 34	jmdict
飲み込む	15 33	30	15 30 | 15 33 | 15 33	jmdict
飲む	33	37 56 57	33 56 | 33 37 | 33 57	jmdict
飽かす	30	15	15 30 | 30 | 30	jmdict
飾り付ける	15 32	33	15 32 | 15 33 | 15 32	jmdict
飾り立てる	32 33	15	32 33 | 15 32 | 32 33	jmdict
飾る	32 33	15	32 33 | 15 32 | 32 33	jmdict
養う	33 57	38	33 38 | 33 57 | 33 57	jmdict
餌付く	33 57	15	33 57 | 33 57 | 15	jmdict
首切る	36	38	36 38 | 36 | 36	jmdict
香り立つ	50	15	15 50 | 50 | 50	jmdict
馬鹿げる	13	30	13 | 13 30 | 13	jmdict
馳せ参じる	15 34 35	17	15 17 35 | 15 34 35 | 15 34	jmdict
馴染ませる	15	13 33 35	15 35 | 15 33 | 13 15	jmdict
駆ける	15	17 33	15 17 | 15 | 15 33	jmdict
駆り出す	15 36	34	15 36 | 15 36 | 34 36	jmdict
駆る	15 34	14 36	15 34 | 14 36 | 15 34	jmdict
騒がす	31	15 33 35	15 31 | 31 35 | 31 33	jmdict
騒がせる	31 35	30	31 35 | 31 35 | 30 31	jmdict
騒ぎ出す	15 31	33	15 31 | 15 31 | 31 33	jmdict
騒ぎ立てる	31 35	33	31 35 | 31 35 | 31 33	jmdict
騒つく	31 35	33	31 35 | 31 33 | 31 35	jmdict
騒めく	31 35	33	31 33 | 31 35 | 31 35	jmdict
騙かす	35	30 31	31 35 | 35 | 30 35	jmdict
騙し合う	35	31	35 | 35 | 31 35	jmdict
騙し込む	35	30 31	31 35 | 35 | 30 35	jmdict
騙す	35	30	30 35 | 35 | 35	jmdict
騙る	31 35	34	31 34 | 31 35 | 31 35	jmdict
魅せる	30 32	31	30 32 | 30 31 | 30 32	jmdict
鯱張る	33	34	33 | 33 34 | 33	jmdict
鳥肌立つ	30 56	15	15 30 56 | 30 56 | 30 56	jmdict
鳴きたてる	31 50	33	31 33 | 31 50 | 31 50	jmdict
鳴き交わす	35	31 50	35 | 31 35 | 35 50	jmdict
鳴き頻る	50	15 31	15 50 | 31 50	jmdict
鳴く	33 50	56	50 56 | 33 50 | 33 50	jmdict
鳴り出す	15 50	31	15 50 | 15 31 | 15 50	jmdict
鳴り渡る	15 50	31	15 50 | 50 | 15 31	jmdict
鳴り響く	50	15 56	15 50 | 50 | 50 56	jmdict
鳴る	50	15 56	50 56 | 15 50 | 50	jmdict
黄ばむ	15	51	15 | 15 | 15 51	jmdict
黴びる	15 50	51	15 51 | 15 50 | 15 50	jmdict
齧り付く	33	15	15 33 | 33 | 33	jmdict
