word	kind	a	b	concrete_split	a_pass	b_pass	a_votes	b_votes	tier	jmdict_priority
差し掛かる	部分的に重なる	15 16	16 17	いいえ	割れた	一致	3	3	jmdict	はい
差し立てる	部分的に重なる	15 36	15 35	いいえ	一致	割れた	3	3	jmdict	いいえ
干す	部分的に重なる	15 33	15 36 51	いいえ	割れた	割れた	3	3	jmdict	はい
広める	部分的に重なる	15 38	15 31	いいえ	割れた	一致	3	3	jmdict	はい
建つ	部分的に重なる	12 15	12 17	いいえ	一致	割れた	3	3	jmdict	はい
弁じる	部分的に重なる	31 34	31 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
弄う	部分的に重なる	15 33	15 35	いいえ	一致	割れた	3	3	jmdict	いいえ
弓引く	部分的に重なる	34 35	15 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
弔う	部分的に重なる	33 35	35 57	いいえ	割れた	一致	3	3	jmdict	はい
引きずり出す	部分的に重なる	15 17	15 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
引きずる	部分的に重なる	15 17	15 30	いいえ	一致	割れた	3	3	jmdict	はい
引き下がる	部分的に重なる	15 34	15 35	いいえ	一致	割れた	3	3	jmdict	はい
引き下げる	部分的に重なる	15 36	15 19 37	いいえ	割れた	割れた	3	3	jmdict	はい
引き出す	部分的に重なる	15 34	15 31 37	いいえ	割れた	割れた	3	3	jmdict	はい
引き払う	部分的に重なる	15 37	15 17	いいえ	割れた	割れた	3	3	jmdict	はい
引き締まる	部分的に重なる	13 15	15 30	いいえ	割れた	割れた	3	3	jmdict	はい
引き込む	部分的に重なる	15 17	15 30	いいえ	一致	割れた	3	3	jmdict	はい
引き連れる	部分的に重なる	15 17	17 36	いいえ	割れた	割れた	3	3	jmdict	はい
引き離す	部分的に重なる	15 17	15 35	いいえ	割れた	割れた	3	3	jmdict	はい
引ける	部分的に重なる	15 34	15 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
引っかぶる	部分的に重なる	15 33	15 34	いいえ	割れた	一致	3	3	jmdict	いいえ
引っ張り下ろす	部分的に重なる	15 36	14 15	いいえ	割れた	割れた	3	3	jmdict	いいえ
引っ張り合う	部分的に重なる	15 35	14 35	いいえ	一致	割れた	3	3	jmdict	いいえ
引っ張り込む	部分的に重なる	15 35	15 17	いいえ	割れた	割れた	3	3	jmdict	いいえ
引っ攫う	部分的に重なる	15 37	15 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
引っ立てる	部分的に重なる	15 36	15 35	いいえ	一致	割れた	3	3	jmdict	いいえ
弱まる	部分的に重なる	13 15	14 15	いいえ	割れた	一致	3	3	jmdict	はい
弱める	部分的に重なる	13 15	14 15	いいえ	割れた	一致	3	3	jmdict	はい
弱りきる	部分的に重なる	13 15	14 15 56	いいえ	一致	割れた	3	3	jmdict	いいえ
張り倒す	部分的に重なる	15 34	15 35	いいえ	割れた	一致	3	3	jmdict	いいえ
張り出す	部分的に重なる	15 17	17 31	いいえ	一致	割れた	3	3	jmdict	はい
張り詰める	部分的に重なる	13 15	13 30	いいえ	一致	割れた	3	3	jmdict	はい
強める	部分的に重なる	13 14	14 15	いいえ	割れた	一致	3	3	jmdict	はい
弾く	部分的に重なる	15 32 33	15 32 34	いいえ	割れた	割れた	3	3	jmdict	はい
弾ける	部分的に重なる	15 50	15 51	いいえ	一致	割れた	3	3	jmdict	いいえ
弾む	部分的に重なる	15 50	15 30	いいえ	一致	割れた	3	3	jmdict	はい
当たる	部分的に重なる	11 15 34	10 15 17 34 50	いいえ	割れた	割れた	3	3	jmdict	はい
当てはめる	部分的に重なる	15 34	11 15	いいえ	一致	一致	3	3	jmdict	はい
当てる	部分的に重なる	15 34	15 30 36 37	いいえ	一致	割れた	3	3	jmdict	はい
微笑みかける	部分的に重なる	30 33	33 35	いいえ	割れた	一致	3	3	jmdict	いいえ
忍び入る	部分的に重なる	15 34	15 17	いいえ	割れた	割れた	3	3	jmdict	いいえ
忍び出る	部分的に重なる	15 33	15 17	いいえ	一致	一致	3	3	jmdict	いいえ
忍び泣く	部分的に重なる	30 33	30 57	いいえ	割れた	割れた	3	3	jmdict	いいえ
応える	部分的に重なる	34 35	31 35	いいえ	割れた	割れた	3	3	jmdict	はい
応ずる	部分的に重なる	34 35	31 35	いいえ	割れた	割れた	3	3	jmdict	はい
急きたてられる	部分的に重なる	15 36	16 36	いいえ	割れた	割れた	3	3	jmdict	いいえ
息張る	部分的に重なる	33 56	14 56	いいえ	一致	割れた	3	3	jmdict	いいえ
息詰まる	部分的に重なる	13 30	13 56	いいえ	割れた	一致	3	3	jmdict	はい
惹きつける	部分的に重なる	30 35	14 15 30	いいえ	一致	割れた	3	3	jmdict	いいえ
慕い寄る	部分的に重なる	30 35	17 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
慣れ親しむ	部分的に重なる	30 33	30 35	いいえ	一致	割れた	3	3	jmdict	はい
懸け隔てる	部分的に重なる	15 17	11 17	いいえ	一致	一致	3	3	jmdict	いいえ
成り上がる	部分的に重なる	15 34	15 36	いいえ	割れた	一致	3	3	jmdict	いいえ
成り込む	部分的に重なる	15 34	15 17	いいえ	割れた	一致	3	3	jmdict	いいえ
手がける	部分的に重なる	34 38	32 38	いいえ	一致	割れた	3	3	jmdict	はい
手仕舞う	部分的に重なる	37 38	15 38	いいえ	割れた	割れた	3	3	jmdict	いいえ
手馴れる	部分的に重なる	30 34	13 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
打ちのめす	部分的に重なる	15 34	14 15 35	いいえ	割れた	割れた	3	3	jmdict	はい
打ち伏す	部分的に重なる	15 34	14 15	いいえ	一致	割れた	3	3	jmdict	いいえ
打ち倒す	部分的に重なる	15 34	15 35	いいえ	一致	割れた	3	3	jmdict	いいえ
打ち出す	部分的に重なる	15 32 34	15 31	いいえ	割れた	一致	3	3	jmdict	はい
打ち取る	部分的に重なる	15 34	34 57	いいえ	一致	割れた	2	3	jmdict	はい
打ち払う	部分的に重なる	15 34	15 35	いいえ	一致	割れた	3	3	jmdict	いいえ
打ち据える	部分的に重なる	15 34	15 35	いいえ	一致	割れた	3	3	jmdict	いいえ
打ち滅ぼす	部分的に重なる	15 34	15 35	いいえ	割れた	一致	3	3	jmdict	いいえ
打ち込む	部分的に重なる	15 34	15 30 31	いいえ	一致	割れた	3	3	jmdict	はい
打って出る	部分的に重なる	34 35	15 34	いいえ	割れた	一致	3	3	jmdict	いいえ
抓る	部分的に重なる	15 33	15 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
投げ与える	部分的に重なる	15 37	15 34	いいえ	一致	割れた	3	3	jmdict	いいえ
投げ渡す	部分的に重なる	15 37	15 35	いいえ	割れた	一致	3	3	jmdict	いいえ
投ずる	部分的に重なる	15 34	15 37	いいえ	一致	一致	3	3	jmdict	いいえ
抗う	部分的に重なる	34 35	14 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
折れる	部分的に重なる	13 15	15 17 30 35	いいえ	割れた	割れた	3	3	jmdict	はい
抜き出る	部分的に重なる	15 17	15 34	いいえ	割れた	割れた	3	3	jmdict	いいえ
抜く	部分的に重なる	15 37	15 34	いいえ	割れた	割れた	3	3	jmdict	はい
抜け上がる	部分的に重なる	15 34	15 56	いいえ	一致	一致	3	3	jmdict	いいえ
抱きしめる	部分的に重なる	33 35	35 56	いいえ	割れた	一致	3	3	jmdict	はい
抱きとめる	部分的に重なる	15 33	15 56	いいえ	一致	割れた	3	3	jmdict	いいえ
抱き合う	部分的に重なる	33 35	35 56	いいえ	一致	割れた	3	3	jmdict	はい
抱き合わせる	部分的に重なる	15 37	11 15	いいえ	一致	割れた	3	3	jmdict	いいえ
抱き起こす	部分的に重なる	15 33	15 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
押さえる	部分的に重なる	15 34 36	14 36	いいえ	一致	割れた	3	3	jmdict	はい
押しまくる	部分的に重なる	15 34	14 15	いいえ	割れた	割れた	3	3	jmdict	いいえ
押し下げる	部分的に重なる	15 36	15 17	いいえ	一致	割れた	3	3	jmdict	はい
押し付ける	部分的に重なる	15 36	14 36	いいえ	一致	割れた	3	3	jmdict	はい
押し倒す	部分的に重なる	15 34	14 15	いいえ	一致	割れた	3	3	jmdict	はい
押し合う	部分的に重なる	15 35	14 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
押し広める	部分的に重なる	15 38	15 31	いいえ	一致	割れた	3	3	jmdict	いいえ
押し破る	部分的に重なる	15 34	14 15	いいえ	割れた	割れた	3	3	jmdict	いいえ
押し負ける	部分的に重なる	34 35	14 34	いいえ	割れた	一致	3	3	jmdict	いいえ
押し込める	部分的に重なる	15 17	15 36	いいえ	割れた	割れた	3	3	jmdict	いいえ
押し通す	部分的に重なる	15 34	14 34	いいえ	割れた	割れた	3	3	jmdict	はい
担ぎ出す	部分的に重なる	15 34	15 36	いいえ	一致	一致	3	3	jmdict	はい
担ぐ	部分的に重なる	15 33	33 36	いいえ	一致	割れた	3	3	jmdict	はい
拗ける	部分的に重なる	13 30	15 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
拗らせる	部分的に重なる	15 30	15 57	いいえ	割れた	割れた	3	3	jmdict	いいえ
拗れる	部分的に重なる	15 35	13 35	いいえ	割れた	一致	3	3	jmdict	はい
招き入れる	部分的に重なる	15 35	17 35	いいえ	一致	割れた	3	3	jmdict	いいえ
招き寄せる	部分的に重なる	15 17	15 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
招じ入れる	部分的に重なる	15 35	17 35	いいえ	一致	一致	3	3	jmdict	いいえ
拝む	部分的に重なる	31 33	30 33	いいえ	割れた	割れた	3	3	jmdict	はい
持ち出す	部分的に重なる	15 34	15 17 31	いいえ	割れた	割れた	3	3	jmdict	はい
持ち去る	部分的に重なる	15 37	15 17	いいえ	割れた	割れた	3	3	jmdict	はい
持て余す	部分的に重なる	19 34	13 19	いいえ	割れた	割れた	3	3	jmdict	はい
振りかざす	部分的に重なる	15 33	15 36	いいえ	割れた	一致	3	3	jmdict	はい
振り分ける	部分的に重なる	15 17	15 36	いいえ	割れた	割れた	3	3	jmdict	はい
振り切る	部分的に重なる	15 34	15 35	いいえ	一致	割れた	3	3	jmdict	はい
振り向く	部分的に重なる	15 33	15 17	いいえ	割れた	一致	3	3	jmdict	はい
振り向ける	部分的に重なる	15 17	17 36	いいえ	一致	割れた	3	3	jmdict	いいえ
振り回す	部分的に重なる	15 33	15 36	いいえ	一致	一致	3	3	jmdict	はい
振り立てる	部分的に重なる	15 34	15 33	いいえ	割れた	一致	3	3	jmdict	いいえ
振る	部分的に重なる	15 33	15 35 36	いいえ	一致	割れた	3	3	jmdict	はい
振るう	部分的に重なる	15 34	14 15	いいえ	割れた	割れた	3	3	jmdict	いいえ
振舞う	部分的に重なる	33 34	33 35	いいえ	割れた	一致	3	3	jmdict	はい
捗る	部分的に重なる	15 34	15 38	いいえ	割れた	割れた	3	3	jmdict	はい
捨てる	部分的に重なる	15 37	15 34	いいえ	割れた	割れた	3	3	jmdict	はい
捻くれる	部分的に重なる	13 30	15 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
捻り出す	部分的に重なる	15 34	15 30	いいえ	割れた	一致	3	3	jmdict	いいえ
授ける	部分的に重なる	31 37	31 36	いいえ	割れた	割れた	3	3	jmdict	はい
採り込む	部分的に重なる	15 37	15 38	いいえ	一致	一致	3	3	jmdict	いいえ
採る	部分的に重なる	15 37 38	34 37 38	いいえ	割れた	割れた	3	3	jmdict	はい
探し出す	部分的に重なる	30 34	12 30	いいえ	一致	割れた	3	3	jmdict	いいえ
探る	部分的に重なる	30 34	15 30	いいえ	一致	割れた	3	3	jmdict	はい
控える	部分的に重なる	34 36	17 31 34	いいえ	割れた	割れた	3	3	jmdict	はい
掲げる	部分的に重なる	15 34	15 31	いいえ	一致	一致	3	3	jmdict	はい
掻い潜る	部分的に重なる	15 34	15 17	いいえ	割れた	一致	3	3	jmdict	いいえ
掻き毟る	部分的に重なる	15 33	15 56	いいえ	一致	割れた	3	3	jmdict	いいえ
掻く	部分的に重なる	15 33	15 56	いいえ	一致	割れた	3	3	jmdict	はい
揃う	部分的に重なる	13 15	11 12 13	いいえ	割れた	割れた	3	3	jmdict	はい
揉みほぐす	部分的に重なる	15 33	15 56	いいえ	割れた	一致	3	3	jmdict	いいえ
揉む	部分的に重なる	15 33	15 56	いいえ	一致	割れた	3	3	jmdict	はい
握らせる	部分的に重なる	15 33	15 37	いいえ	割れた	割れた	3	3	jmdict	いいえ
損じる	部分的に重なる	15 37	15 34	いいえ	一致	一致	3	3	jmdict	はい
摘む	部分的に重なる	15 33	15 38	いいえ	割れた	割れた	3	3	jmdict	はい
撃ちまくる	部分的に重なる	15 34	15 35	いいえ	一致	一致	3	3	jmdict	いいえ
撃ち抜く	部分的に重なる	15 34	15 35	いいえ	一致	割れた	3	3	jmdict	いいえ
撃ち止める	部分的に重なる	15 34	15 57	いいえ	一致	割れた	3	3	jmdict	いいえ
擽る	部分的に重なる	15 56	30 56	いいえ	割れた	割れた	3	3	jmdict	はい
攫う	部分的に重なる	15 37	15 35	いいえ	一致	一致	2	3	jmdict	いいえ
支え合う	部分的に重なる	15 35	14 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
攻めあぐねる	部分的に重なる	13 34	13 35	いいえ	一致	一致	3	3	jmdict	いいえ
攻めあぐむ	部分的に重なる	13 34	13 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
攻め入る	部分的に重なる	34 35	17 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
攻め滅ぼす	部分的に重なる	35 36	15 35	いいえ	割れた	一致	3	3	jmdict	いいえ
攻め落とす	部分的に重なる	15 34 35	35 36	いいえ	割れた	割れた	3	3	jmdict	いいえ
整える	部分的に重なる	15 33	13 15	いいえ	一致	割れた	3	3	jmdict	はい
敷く	部分的に重なる	15 33	15 17 36	いいえ	一致	割れた	3	3	jmdict	はい
断じる	部分的に重なる	10 30 34	10 30 31	いいえ	割れた	割れた	3	3	jmdict	いいえ
断ずる	部分的に重なる	10 31	10 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
断つ	部分的に重なる	15 34	15 35	いいえ	一致	割れた	3	3	jmdict	はい
施す	部分的に重なる	34 37	34 36	いいえ	割れた	割れた	3	3	jmdict	はい
明らむ	部分的に重なる	15 50 52	10 52	いいえ	割れた	割れた	3	3	jmdict	いいえ
時化る	部分的に重なる	50 52	50 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
暮れかける	部分的に重なる	15 16	16 52	いいえ	割れた	一致	3	3	jmdict	いいえ
暮れなずむ	部分的に重なる	16 50	16 52	いいえ	割れた	一致	3	3	jmdict	いいえ
暮れゆく	部分的に重なる	15 16 52	16 50	いいえ	一致	割れた	3	3	jmdict	いいえ
暮れ果てる	部分的に重なる	15 16	16 50	いいえ	割れた	割れた	3	3	jmdict	いいえ
暮れ残る	部分的に重なる	15 16	12 16 50	いいえ	割れた	割れた	3	3	jmdict	いいえ
暴れだす	部分的に重なる	15 34	15 35	いいえ	割れた	一致	3	3	jmdict	いいえ
暴れまわる	部分的に重なる	15 34	15 35	いいえ	一致	割れた	3	3	jmdict	いいえ
暴れる	部分的に重なる	15 34	15 35	いいえ	割れた	割れた	3	3	jmdict	はい
暴れ込む	部分的に重なる	15 34 35	15 17 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
曇らす	部分的に重なる	15 50	15 30 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
曇らせる	部分的に重なる	15 50	15 30 51	いいえ	一致	割れた	3	3	jmdict	いいえ
書き損じる	部分的に重なる	15 32	32 34	いいえ	一致	割れた	3	3	jmdict	いいえ
書き損なう	部分的に重なる	15 32 34	31 32	いいえ	割れた	割れた	3	3	jmdict	いいえ
書き続ける	部分的に重なる	31 32	15 31	いいえ	割れた	割れた	3	3	jmdict	いいえ
書き起こす	部分的に重なる	15 32	31 32	いいえ	割れた	割れた	3	3	jmdict	いいえ
服す	部分的に重なる	34 36	36 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
朽ちる	部分的に重なる	15 57	15 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
来はじめる	部分的に重なる	15 16	15 17	いいえ	割れた	割れた	3	3	jmdict	いいえ
架ける	部分的に重なる	15 38	15 17	いいえ	割れた	一致	3	3	jmdict	いいえ
染め上げる	部分的に重なる	15 32	15 51	いいえ	一致	一致	3	3	jmdict	いいえ
染め出す	部分的に重なる	15 32	15 51	いいえ	一致	割れた	3	3	jmdict	いいえ
染め抜く	部分的に重なる	15 32	15 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
